Scan REF,col_0_DD_DDHC,col_4_DD_DDHC,col_8_DD_DDHC,col_12_DD_DDHC,col_16_DD_DDHC,col_20_DD_DDHC,col_24_DD_DDHC,col_28_DD_DDHC,col_32_DD_DDHC,col_36_DD_DDHC,col_40_DD_DDHC,col_44_DD_DDHC,col_0_LDHC,col_4_LDHC,col_8_LDHC,col_12_LDHC,col_16_LDHC,col_20_LDHC,col_24_LDHC,col_28_LDHC,col_32_LDHC,col_36_LDHC,col_40_LDHC,col_44_LDHC,col_0_LLHC,col_4_LLHC,col_8_LLHC,col_12_LLHC,col_16_LLHC,col_20_LLHC,col_24_LLHC,col_28_LLHC,col_32_LLHC,col_36_LLHC,col_40_LLHC,col_44_LLHC,col_0_LL_LDHC,col_4_LL_LDHC,col_8_LL_LDHC,col_12_LL_LDHC,col_16_LL_LDHC,col_20_LL_LDHC,col_24_LL_LDHC,col_28_LL_LDHC,col_32_LL_LDHC,col_36_LL_LDHC,col_40_LL_LDHC,col_44_LL_LDHC,col_0_LL_LLHC,col_4_LL_LLHC,col_8_LL_LLHC,col_12_LL_LLHC,col_16_LL_LLHC,col_20_LL_LLHC,col_24_LL_LLHC,col_28_LL_LLHC,col_32_LL_LLHC,col_36_LL_LLHC,col_40_LL_LLHC,col_44_LL_LLHC
AT1G07180,1.996388746447621,2.160274831408593,1.74416109557041,2.1210154009613658,2.6530600171045644,1.8399595874895318,2.070389327891398,2.211012193485512,2.2047667506546134,1.9708536543404835,1.996388746447621,2.160274831408593,9.684345380768983,10.504580670076951,7.638435913990472,2.7949356628035362,3.1489341045263393,7.165510018041353,9.493255035120669,10.334642013832271,7.817751150339039,2.8972404255747994,3.8529975876133165,7.084064264788474,10.414590109921214,10.187277833123588,8.520382958910819,3.5310694927259543,6.641256998726767,9.078551130090515,10.380634221393786,9.853964468264083,7.904724928390404,3.9457949567400608,6.882887553224962,9.022145842870176,9.061992153734222,10.18774795576891,6.8594726668519375,3.4905701304462013,6.137708437469602,9.105253779700883,9.742696797805891,8.934870291192027,8.180953422142323,4.662775171937776,7.19377174339668,9.16314646881125,10.345272171091688,9.716425087931956,7.662775171937776,3.411426245726465,4.6194130105979365,8.935194522132901,10.320157453127756,9.250701084461154,7.569096095262135,3.554588851677637,6.668743189087904,9.645424268143536
AT5G45820,1.5704629310260412,1.3673710656485294,1.2690331464552371,1.4005379295837288,1.5558161550616396,1.4059923596758368,1.6959938131099002,1.7004397181410922,1.5008020530571575,1.6915341649192002,1.4646682670034443,1.3673710656485294,6.023477151830433,9.381759231080183,9.451540833017832,2.269033146455237,2.111031312388744,2.0071955014042038,5.72982464363689,9.10194941602351,9.324563113920094,2.4436066514756147,1.944858445807539,2.1473066987802936,3.028569152196771,8.16148463864166,9.63159543117504,7.25946081613399,2.114367024952,1.6088092426755238,4.032100843167024,7.618018357571324,9.298543767775236,6.687060688339892,2.2203299548795554,2.403267722339301,5.205548911173033,8.826961534666504,8.988457472811401,3.168321115739723,2.3812833725037836,2.229587922740652,5.833649127594984,8.706496018061188,9.210768737631664,5.671859468247477,2.0461417816447205,3.3362833878644325,3.699329525673156,7.805485937132671,9.62563579336492,5.636334602442182,2.0214797274104512,2.805292455600712,6.84924870276441,9.32442810175034,9.537354314261284,6.807998838623031,2.761285273361619,4.132576842670009
AT5G23240,1.9818526532897407,2.2600256559614555,2.2016338611696504,3.241840183564671,2.7484612330040354,2.2016338611696504,2.3673710656485296,2.060047383669939,2.5897634869849773,2.4436066514756147,2.3103401206121505,2.1210154009613658,3.060047383669939,2.2172307162206693,8.930619079024282,10.131844102306921,7.200162973999702,5.227664072554389,2.5921580021253603,2.6415460290875235,8.703557561921027,10.012903833230638,7.532862386969422,6.274820737040401,4.43095427138573,2.4594316186372973,4.969012307516316,10.09274392936631,9.343163502882105,7.3189494635950165,4.040015678847879,2.358958825832329,5.558267634055736,9.9100730345061,8.760686686101435,7.002364982057156,2.9373443921502322,3.365972427593384,9.074328813579454,10.304807618034841,9.229539857739535,7.569399948473218,2.9392265777282085,3.2868811477881614,7.390770849422623,9.878725341480106,9.227904694173922,6.714520290553514,3.873813198359087,2.298658315564515,6.396262260990105,9.960769427051549,8.85371501270492,7.597233189086131,3.700439718141092,2.9818526532897405,9.001774099900054,10.286603964072002,8.940108007632144,7.354205295861695
AT1G66100,1.9183862344463478,1.835924074254375,1.944858445807539,2.0496307677246004,1.5897634869849773,1.3895668117627256,1.996388746447621,2.111031312388744,1.9145645234939397,2.1043366598147357,1.859969548221026,1.9145645234939397,10.847002519505123,11.430917693552985,11.069228210461135,9.711150711243256,8.450345235018768,8.39214566314514,9.837075977037204,11.656581280840275,11.372571268767024,9.666667840690355,8.95837871156634,9.02635744696384,10.357079092614107,11.256090720087002,11.402607074491199,10.2940463132715,9.79702919509033,7.560027065114515,10.115394849666696,10.951466861932795,11.027836900325187,11.1490992852785,9.599410786204487,10.02376821197484,10.69714133444375,11.244744380486134,11.558148029617936,10.482939013216376,8.482364292555381,8.71699089440494,10.492834596509894,11.49713330367111,11.520102989423908,10.434596955006437,9.501359524030185,9.09299492819741,9.382515955482997,11.606451481841674,10.498290764516003,10.419264989411689,9.786596361890807,9.02812708231714,10.758889432720965,11.904220643513781,11.515714619919802,10.877782586361437,8.969098673168764,9.847809043407228
AT5G03860,11.934623384675518,12.209398532427434,12.056993265145321,11.867877164111837,11.629752760348689,11.875227153343493,11.594898395012223,11.548070509791987,11.252257399517376,10.305172551251879,10.428161238773285,10.803461158264659,2.7548875021634687,4.897240425574799,3.2720231890610485,2.608809242675524,3.8104431038451745,3.1292830169449664,4.044394119358453,2.877744249949002,2.9541963103868754,3.300123724569014,3.2078928516413328,2.6016965164809576,2.4672794804599825,2.84197311892718,3.6147098441152083,4.143230134776893,3.389566811762726,3.575312330687437,2.634593268445757,3.111031312388744,3.743084055549586,2.729008870337863,2.400537929583729,2.0738202332916713,2.408711861029429,3.0036022366801953,2.8298495598446904,2.6848187375532224,2.523561956057013,2.5310694927259543,2.792855352362489,2.877744249949002,3.0652276227756188,2.1984941536390834,2.715893370547605,3.1342209397606333,2.192194165283345,3.3476656563009706,3.763411574470007,3.4918530963296748,2.931683057059806,2.8972404255747994,2.6182386555954547,3.0232553523003034,2.8639384504239715,3.111031312388744,2.6982184782244136,2.715893370547605
AT1G65490,2.408711861029429,1.7782085763980877,1.8073549220576042,2.0214797274104512,2.0461417816447205,2.3476656563009706,1.7697717392494479,2.250961573533219,2.060047383669939,2.0496307677246004,1.8875252707415875,2.0531113364595623,10.828779125961173,8.887860317252679,3.726831217032493,4.142413437873741,3.7387678368001915,8.384611091140822,10.180493511859208,8.779194046306545,4.611172380044005,5.0539801681876515,5.885330315476167,8.40203142493091,10.008820757716158,9.92320861790319,6.717813489718049,4.06177619758669,7.915102563710183,8.473705749619416,9.953265239014844,9.455738185993393,6.871597265613853,4.646738698307846,8.025139562278508,9.446028722768409,10.303267039031677,8.598164188357536,3.414135532984451,4.45022149589718,8.249540152313218,8.625562739966371,9.4459046128517,8.681624953058382,6.79766152585376,4.900142260359816,8.188934952098515,8.951780100929707,9.793619564906596,9.640516094016752,4.963011647599427,3.61706334388818,8.01831147211274,9.02854152679746,9.878035581137604,9.856783434452861,6.459267666703387,5.497931651896279,8.752146450958854,9.911182234999451
AT2G46830,8.839865134216048,5.6293566200796095,2.541019153133559,2.2047667506546134,2.4436066514756147,5.933572638261024,7.690696443977697,8.13944902997307,5.717539343391165,3.859969548221026,3.8659188145522125,6.394891366442587,11.636470555686428,9.387629643559041,3.953265239014844,2.3950627995175777,2.704871964456353,9.479861085016818,11.577768689974212,9.555375213083648,3.9354597478052895,2.823749360308273,2.364572432295856,8.980339541311029,10.145435457448285,9.883651360826844,6.9844754249041205,3.0617761975866897,2.927896453728821,7.12391445900198,10.293046249740263,9.86441831937906,6.626147063603719,3.0942360698457656,3.4698859762744636,7.466545554244115,11.468613861548,9.158685418249974,3.1176950426697547,2.4854268271702415,4.33199177823206,5.223036337901875,9.85563159449109,10.112439506781552,7.294620748891627,3.4436066514756147,2.8196681834964554,6.127633279725874,10.320383133408052,10.067770457447823,6.64400045206582,2.776103988073164,2.4356285940520905,5.505255800932163,9.858664869456803,10.239968403636713,7.356319909711718,3.7441610955704103,3.646162657157894,8.14123862551119
AT3G45140,1.922197848396367,1.8559896973084806,2.358958825832329,2.0908534304511135,2.060047383669939,2.2141248053528475,2.3923174227787602,1.9634741239748859,2.0942360698457656,2.304511041809953,1.922197848396367,1.9145645234939397,8.765998773995172,9.366300355064444,8.451458409785834,11.055811146002783,10.24225712851583,10.323583989309652,9.11369008225558,8.782834443094607,9.378229819357749,10.7808760017195,10.302844518881964,10.18844048897516,11.3248724691624,11.016947537244201,10.209697043535261,10.794131523430085,11.438869805895871,11.333446096756246,11.189849262350723,10.756681406266855,10.092889249801487,10.895991748391102,11.535134405595537,11.146708674642138,9.905597602061187,8.520657963752996,9.63390340934852,10.453435268843723,11.500946418888223,11.516128444244156,10.02078552993919,10.761800524564022,9.831608103820779,10.998809003344851,11.515478095571684,10.101069599788644,11.156171582472009,10.445739116352758,10.232492880246634,11.454273586066536,11.401103506128235,10.889656058192164,10.550140726184727,9.41210404467757,9.465729642537667,10.895014756533833,10.971213018221226,10.870464903260462
AT5G65730,1.5109619192773793,1.6553518286125541,2.0036022366801953,1.6735564239901446,1.613531652917927,1.560714954474479,2.032100843167024,1.7484612330040354,2.0565835283663674,1.9781956296816516,1.6690267655096307,1.6369145803558778,11.499581833786268,11.075532631167357,10.555365625891596,9.429825156551974,8.999098033705607,9.695489310410473,11.083372949582133,11.081030652407014,10.189775150669567,9.910657719431148,9.279053358718135,9.591914990424076,10.619275440308277,10.688704905031685,10.471472003596457,9.695524109364618,8.585300592752752,9.27279305569342,10.713773129459971,10.42941720336902,10.393197370094091,10.090231536355576,9.180182678648725,10.22389310610504,10.42508998987406,11.169492879624741,10.55079487441646,9.672761224508465,10.02178506850753,9.928133407829852,10.483029737658686,10.622820563739639,10.487669231124258,9.29008798401597,9.872520984591661,10.009954550332976,10.306927502426007,10.777658062714137,9.922733049876836,9.706944901794008,9.339070558935111,9.963690858751962,10.788269714460444,11.020361905395578,10.672990993827748,9.907416482316568,9.609529671202774,10.636642744739362
AT1G23130,2.1953475983222193,2.333423733725192,2.475084882948783,2.321928094887362,2.7420062108667365,2.6530600171045644,2.6870606883398924,2.8135246892978105,2.689299160535892,2.875780063068488,2.356143810225275,2.6848187375532224,10.484007183601246,10.658577466627563,10.61322774442748,10.874128384428735,10.706875851848276,10.504054245972116,10.724070403519438,10.73276100519897,10.945831526863861,10.964788481492258,11.059459385092708,10.9969183040862,10.39833754283635,10.830214118934963,10.63347662082148,10.90339233066417,10.556506054671928,10.64170858322274,11.148775259042848,10.842263904846996,11.116168487656182,11.01330173430338,11.242191616574381,10.689386530409704,10.987448778915619,10.6957067901041,10.60190075507965,10.972527527188307,10.904634621668151,11.004262608693166,11.14572202930085,11.004852472722618,11.173321102689973,11.154185209265297,10.996226309818956,11.252014890495355,11.027048969146364,10.705364556835852,10.497302989637792,10.943415908080771,11.10817811612798,10.868135761067062,11.080504443468598,11.165403238979774,11.204626161231378,11.218042488531804,11.426228057777221,11.645581882888198
AT4G34950,4.244887059123535,3.017921907997262,4.4202128906107845,4.442943495848728,5.046141781644721,3.8032270364349277,3.0874628412503395,2.5897634869849773,4.266786540694901,2.729008870337863,4.576522137920503,5.570462931026041,2.933572638261024,2.5993177936982264,9.038589819794531,10.507309036112357,10.746010381548702,7.9356954630318395,3.082361969557474,2.495695162624069,8.850311876217607,10.36508665092072,10.541541942395737,8.864433796365624,8.703730578056136,3.8649289722897877,7.291677223176022,10.122297399520253,10.096122144255803,9.537956064026375,8.987889281302781,4.445594291341182,7.149442292576572,9.92484218838353,9.95917605699764,8.874428131679377,3.454175893185802,2.6484654430273142,9.064931340012388,10.427270935173585,10.11150086326055,9.75365133112312,7.5678040046826505,4.017921907997263,8.772842393209414,10.538528463894092,10.138412606481252,9.550458217517317,8.88728155166999,3.715893370547605,8.007027266893969,10.231149164186254,9.608402688331168,9.430410733811911,8.007083347243858,4.232660756790275,8.73332044230579,10.135491262380457,9.811246234142416,9.418274293880538
AT5G39110,9.350475146807003,9.88233736124948,10.242638229908254,10.688547561122753,10.849999259466097,11.070100813707898,11.009387765403414,10.515906767403953,10.877920589011941,10.340395363197262,10.907619273114156,10.789256490489189,2.548436624696042,2.229587922740652,2.6064422281316078,2.713695814843359,2.241840183564671,2.1342209397606333,1.8399595874895318,2.257010618206024,2.715893370547605,2.2078928516413328,2.304511041809953,2.0214797274104512,1.8073549220576042,2.372952097911829,2.2720231890610485,2.3950627995175777,1.8953026213333068,2.241840183564671,2.0772429989324603,2.189033824390017,2.6229303509201767,2.2720231890610485,2.0461417816447205,1.7782085763980877,2.8196681834964554,2.5921580021253603,3.0391383939069585,1.9335726382610239,2.327687364176047,2.2957230245399685,2.523561956057013,2.4698859762744636,2.5185351389821804,2.6229303509201767,2.0840642647884744,2.523561956057013,2.2839217723076177,2.2141248053528475,2.0461417816447205,2.0874628412503395,2.570462931026041,2.2448870591235344,2.0391383939069585,2.0806576633452254,2.2720231890610485,2.1076878693143732,2.2720231890610485,2.0840642647884744
AT1G22690,2.298658315564515,2.3950627995175777,2.538538163629804,2.3161457422933562,2.430285272977781,1.875780063068488,2.3362833878644325,2.776103988073164,2.2539892662307865,2.9354597478052895,2.570462931026041,2.7246502717329673,10.548947103530683,11.441362090691342,11.032004388371774,10.557051991319454,10.665957634514724,10.316191006864413,10.087529140050512,11.323589618361547,11.439119228210947,10.985977094408673,11.087383278668213,11.122284455733634,10.714391497278559,10.465892861798038,10.633957883903728,10.243423933732496,9.83898327200279,9.354315508544683,10.523454141937211,10.543331544790748,10.685843811426082,9.999464525525408,9.548282482376232,10.32148845676257,10.57282336657352,11.164649279556352,11.326906935673827,11.293368184926093,10.774910572724908,10.790495121207805,10.711202345789562,10.648240723473078,11.370202431575926,10.84622689173391,10.7700278768517,10.645036913046795,10.428161238773285,9.700925158830472,9.556046158257168,9.89598417735478,10.384438411522328,9.933129989667119,10.408754312589434,10.739932464416935,10.706340602684172,10.359826414175451,10.118759427020997,10.23153321078455
AT2G31380,4.083213368248981,2.720278465233327,1.8718436485093177,2.060047383669939,2.304511041809953,2.189033824390017,2.6982184782244136,2.344828496997441,1.7004397181410922,1.8836208162856714,1.5459683691052926,2.769771739249448,10.792692701707756,8.303552455583718,4.214901910160696,2.3305584000308026,2.1076878693143732,9.522483452119479,10.807258309779865,8.388577028552179,4.9941271140031285,2.521050736900963,3.3015876466031866,8.577579887670554,9.203886312901028,8.489928219405183,7.210232990095849,3.0531113364595623,4.621758856709732,7.412527507371293,9.307678971341803,8.368986552433444,7.000563442710106,3.0874628412503395,6.4110872267986005,8.405694602969747,10.155602519385598,8.065550770955017,4.7398481026993275,2.881664619320345,4.67072705449947,7.159064008810545,9.280956313831057,8.911901260681065,7.589164236699772,3.6701605141266334,4.516645557780962,7.278170649631172,9.316937667321767,8.371253912954728,6.177120502846516,3.587364990936461,4.521050736900963,6.791293148592206,8.767158190528443,9.003798974848802,7.260966564519485,3.704871964456353,4.875780063068488,7.6634869461102335
AT5G36910,3.633431210355632,3.95884267524324,3.1193561770396756,2.7092906357233577,2.4802651220544627,2.1243281350022016,2.568032104771279,2.144046369616707,1.956056652412403,2.2720231890610485,2.160274831408593,2.1043366598147357,11.590053659383923,11.814105761088495,11.342980236163932,9.992598505360013,8.155678407434056,9.17707065762942,11.10510315002221,11.871150589340091,11.216764043312303,10.141404689657184,8.938962043711596,8.602216339690093,10.05642095591347,10.764324257771559,10.405226575377357,8.48163800221041,7.609843591599456,7.102868054251107,9.76437402389519,10.067030941345527,9.729926582873173,8.576068579088089,7.665051614289214,8.237879158652264,11.163907501697636,12.000612733479189,11.641505387691742,10.20124177119825,8.321657564204152,7.473786911614368,9.268237873629278,10.536791159747477,10.511090443127015,8.634665866007271,7.4830095771645455,5.511910748670928,9.432646288438004,10.252629955906498,8.451087446957397,7.052133274927771,6.287989350408949,5.060479781407595,8.150407356980573,10.70631469849354,10.53986641132771,9.101713100188494,6.5498231649670045,6.302501844112321
